DPGE1001	M16D	TUT	14	26	Wed 13-15	Online
DPBS1100	W12A	TUT	8	18	Wed 12:30-14	Block 105
COMP1511	T13A	TUT	24	24	Tue 13-14	BUS 107
COMP1511	F13A	TUT	24	24	Fri 13-14	Quad G040
DPGE1001	M16D	TUT	14	26	Thu 14-16	Online
DPBS1170	W14A	TUT	22	23	Thu 12-13:30	Online
COMP6771	H19A	TUT	27	64	Thu 19-20	Online
DPST1023	T11A	TUT	1	18	Thu 15-16	Block 116
DPGE1001	T10A	TUT	6	18	Fri 11-13	Block 106
COMP1511	F11C	TUT	26	27	Fri 11-12	Online
COMP1511	F09A	LAB	23	24	Fri 10-12	KoraME307
COMP1521	W16B	TUT	24	24	Wed 16-17	Ainswth101
COMP9900	T12Q	LAB	1	20	Tue 12-14	LyreK17G12
COMP9044	W11A	TUT	0	30	Wed 11-12	Quad G047
COMP1531	T11A	TUT	24	24	Tue 11-12	Gold G02
DPST1072	T13A	TUT	15	18	Tue 13-14:30	Block 115
COMP9319	H14A	TUT	9	30	Thu 14-15	Online
COMP2511	H11B	LAB	26	25	Thu 12-14	Online
COMP1531	H13B	TUT	24	24	Thu 13-14	Quad G025
COMP1010	M15B	LAB	0	18	Mon 16-18	Online
COMP9312	W10A	TUT	0	20	Wed 10-11:30	Quad G045
COMP2521	W15B	LAB	23	23	Wed 16-18	SitarME306
COMP1511	F11C	LAB	26	27	Fri 12-14	Online
COMP9153	H17A	LAB	0	15	Thu 18-20	ClavierPhU
COMP9727	W11A	TUT	5	24	Wed 11-12	Gold G07
COMP9331	H14A	LAB	3	25	Thu 14-16	Oboe ME304
COMP1511	H17C	TUT	17	27	Thu 17-18	Online
DPGE1003	W16A	TUT	18	25	Wed 16-17	Online
COMP1531	H15B	TUT	24	24	Thu 15-16	OMB G32
COMP6771	H17A	TUT	29	64	Thu 17-18	Online
COMP1531	W14A	TUT	24	24	Wed 14-15	Online
COMP1911	W09B	LAB	0	25	Wed 10-12	StringsME3
COMP1531	F15A	TUT	24	24	Fri 15-16	Webst 252
COMP1531	W14A	LAB	24	24	Wed 15-17	Online
COMP2041	T11B	LAB	30	30	Tue 12-14	StringsME3
COMP1010	M13B	TUT	0	18	Mon 13-14	Online
COMP9319	H19A	TUT	0	30	Thu 19-20	Online
COMP1521	H09A	LAB	24	24	Thu 10-12	BongoK17G7
DPGE1003	W17A	TUT	25	25	Wed 17-18	Online
COMP3511	W12A	LAB	17	19	Wed 12-14	CHIK17G13
DPBS1180	M10A	TUT	23	23	Mon 10-11:30	Online
COMP9313	H14A	LAB	14	30	Thu 14-16	Quad G053
COMP9044	W11B	TUT	4	30	Wed 11-12	Quad G026
COMP6447	T16A	LAB	16	20	Tue 16-18	Quad G042
COMP9313	H11B	LAB	22	30	Thu 11-13	Online
COMP2521	F11A	LAB	23	23	Fri 12-14	StringsME3
COMP1511	H11A	LAB	24	24	Thu 12-14	KoraME307
DPST1071	F13A	LAB	31	36	Fri 13-15	ElecEng201
COMP1521	M17B	TUT	21	24	Mon 17-18	Quad 1048
COMP9727	W13A	TUT	15	24	Wed 13-14	Online
COMP9044	W15A	LAB	8	30	Wed 16-18	Online
COMP2041	F13A	TUT	25	30	Fri 13-14	Online
COMP9311	W19A	TLB	0	20	Wed 19-21	Online
COMP3511	F16A	LAB	19	19	Fri 16-18	Online
COMP1521	W16C	LAB	24	24	Wed 17-19	Online
DPGE1002	W10A	TUT	16	19	Wed 10-12	Block 117
COMP1521	T18B	TUT	22	24	Tue 18-19	Online
DPST1092	W13A	TUT	18	22	Thu 14-15	Online
COMP2511	T11A	TUT	25	25	Tue 11-12	AinswthG01
COMP9331	H16B	LAB	7	25	Thu 16-18	FluteME303
DPST1031	T16B	TUT	18	22	Fri 13-14:30	Online
DPST1092	T13A	TUT	9	18	Tue 13-14	Block 116
COMP9900	H14Q	LAB	14	20	Thu 14-16	ClavierPhU
COMP9331	M16A	LAB	20	25	Mon 16-18	Online
COMP2511	T09B	LAB	26	25	Tue 10-12	Online
DPGE1003	M14A	TUT	26	26	Mon 14-15	Online
DPST1091	M17A	TUT	24	25	Mon 17:30-18:30	Online
DPST1021	T16B	TUT	23	25	Tue 16-17	Online
DPST1014	T16A	TUT	8	18	Fri 13-14:30	Block 115
COMP9727	W14A	TUT	7	24	Wed 14-15	Online
DPBS1140	W14A	TUT	7	18	Wed 14-15:30	Block 105
COMP1911	H13A	LAB	25	25	Thu 14-16	BrassME305
COMP2521	F11B	TUT	23	23	Fri 11-12	Online
COMP9044	T15C	TUT	12	30	Tue 15-16	Online
COMP1511	W09B	LAB	25	25	Wed 10-12	SitarME306
COMP1010	T09A	LAB	0	18	Tue 10-12	ClavierPhU
COMP9313	W16A	LAB	16	30	Wed 16-18	Online
COMP4336	W16A	LAB	5	20	Wed 16-18	LyreK17G12
COMP6771	H14A	TUT	6	64	Thu 14-15	ColomboThC
COMP1511	H15A	LAB	24	24	Thu 16-18	KoraME307
COMP3900	F12A	LAB	20	20	Fri 12-14	LyreK17G12
DPBS1110	M14A	TUT	20	20	Mon 14:30-16	Block 114
COMP9153	H17A	TUT	0	15	Thu 17-18	AinswthG01
COMP9313	W14A	LAB	14	30	Wed 14-16	Webst 256
COMP9311	F14A	TLB	0	20	Fri 14-16	ClavierPhU
COMP9331	M16B	LAB	0	25	Mon 16-18	FluteME303
COMP9313	F11A	LAB	6	30	Fri 11-13	Quad G031
COMP1531	F09A	LAB	23	24	Fri 10-12	BongoK17G7
DPGE1001	M10A	TUT	25	25	Mon 10-12	Online
COMP9417	H10A	TUT	7	25	Thu 10-11	Quad G031
DPGE1002	H16A	TUT	5	18	Thu 16-18	Block 116
COMP6843	F18A	TUT	0	10	Fri 18-20	Online
DPST1014	M16A	TUT	16	21	Thu 16:30-18	Online
COMP9417	W17A	TUT	9	25	Wed 17-18	Quad G044
DPST1022	W15A	TUT	22	22	Wed 15-16	Online
COMP1511	W11B	TUT	25	25	Wed 11-12	BUS 207
COMP6771	W17A	TUT	12	64	Wed 17-18	ColomboThB
DPST1023	T11A	TUT	1	18	Tue 11-12	Block 115
COMP9414	H17A	TUT	25	25	Thu 17-18	Online
COMP1010	T13A	LAB	18	18	Tue 14-16	Quad G055
COMP9417	F12A	TUT	6	25	Fri 12-13	Quad G045
DPST1091	T10A	TUT	12	18	Tue 10-11	Block 116
DPST1014	M15A	TUT	14	18	Wed 13:30-15	Block 113
COMP9044	T17A	LAB	10	30	Tue 18-20	BrassME305
DPGE1001	T10B	TUT	9	18	Thu 15-17	Online
COMP2521	W15C	TUT	23	23	Wed 15-16	Online
COMP1521	T18C	LAB	24	24	Tue 19-21	Online
COMP2041	F13B	TUT	26	30	Fri 13-14	Quad G032
COMP1521	W09A	TUT	23	24	Wed 09-10	Quad G052
COMP4601	W15A	LAB	19	40	Wed 15-17	Online
DPBS1190	W11A	TUT	23	22	Wed 11-12:30	Online
COMP1521	T18A	LAB	21	24	Tue 19-21	BongoK17G7
COMP6443	F18A	TUT	0	20	Fri 18-20	CybSK17G11
COMP9417	F15A	TUT	0	25	Fri 15-16	Quad G045
COMP1911	F11A	TUT	20	25	Fri 11-12	Quad 1045
COMP9511	W18A	LAB	7	19	Wed 18-20	CHIK17G13
COMP1521	H15B	TUT	24	24	Thu 15-16	Online
COMP1521	T12A	LAB	24	24	Tue 13-15	BongoK17G7
COMP3331	H12A	LAB	17	25	Thu 12-14	Oboe ME304
COMP9153	H15A	LAB	1	15	Thu 16-18	ClavierPhU
COMP2511	F10A	LAB	24	25	Fri 11-13	FluteME303
COMP1521	H15A	TUT	24	24	Thu 15-16	Mat 311
COMP2511	W13A	TUT	27	25	Wed 13-14	Ainswth101
COMP3153	T14A	LAB	5	15	Tue 15-17	Online
COMP1511	H17B	TUT	27	27	Thu 17-18	Online
DPBS1110	M14A	TUT	20	20	Thu 11:30-13	Block 114
COMP1511	W11A	LAB	24	24	Wed 12-14	KoraME307
COMP9044	T13C	TUT	14	30	Tue 13-14	Online
COMP2521	F16B	TUT	22	23	Fri 16-17	Online
ENGG1811	W18A	LAB	27	26	Wed 18-20	Online
COMP2041	T11A	TUT	30	30	Tue 11-12	Quad G046
COMP1521	T16B	LAB	24	24	Tue 17-19	TablaK17G7
COMP1521	W09A	LAB	23	24	Wed 10-12	BongoK17G7
DPGE1003	W10A	TUT	19	25	Wed 10-11	Online
COMP1010	W15A	TUT	17	18	Wed 15-16	Online
COMP6447	T18A	LAB	2	10	Tue 18-20	Quad G053
COMP9311	W10A	TLB	0	20	Wed 10-12	ClavierPhU
COMP9044	F15B	LAB	7	30	Fri 16-18	Online
COMP9312	W10A	TUT	0	20	Wed 10-11:30	Quad G045
DPGE1001	T10A	TUT	6	18	Wed 10-12	Block 106
COMP1010	T11A	LAB	0	18	Tue 12-14	ClavierPhU
COMP1521	M11A	LAB	24	24	Mon 12-14	BongoK17G7
COMP2521	W17A	TUT	24	24	Wed 17-18	Online
COMP1511	H13A	TUT	24	24	Thu 13-14	BUS 118
DPBS1110	H13A	TUT	7	18	Thu 13:30-15	Block 110
COMP1521	W16A	LAB	24	24	Wed 17-19	BongoK17G7
DPST1072	W13A	LAB	28	50	Wed 13-14	UTL 214A-1
COMP9900	H16P	LAB	20	20	Thu 16-18	Online
DPGE1001	T12A	TUT	8	18	Wed 16-18	Block 116
COMP2521	H09A	TUT	23	23	Thu 09-10	Quad G054
COMP2511	M13A	LAB	23	25	Mon 14-16	Oboe ME304
COMP2511	H13B	LAB	25	25	Thu 14-16	Online
DPST1091	M15A	TUT	25	26	Mon 15-16	Online
COMP9044	F13A	LAB	5	30	Fri 14-16	Online
DPGE1002	W13C	TUT	8	18	Wed 13-15	Online
COMP9417	W10A	TUT	0	25	Wed 10-11	Quad G044
DPST1013	M14A	TUT	14	18	Mon 14-15:30	Block 116
COMP1511	W09B	TUT	25	25	Wed 09-10	Quad G025
COMP6447	W16A	LAB	0	20	Wed 16-18	Online
COMP1010	H14A	LAB	18	18	Thu 15-17	Online
COMP2041	T09B	LAB	27	30	Tue 10-12	StringsME3
COMP9153	W17A	LAB	0	15	Wed 18-20	ClavierPhU
COMP3900	T11A	LAB	19	20	Tue 11-13	BongoK17G7
COMP9331	T09A	LAB	11	24	Tue 09-11	BongoK17G7
DPST1021	H11A	TUT	15	18	Fri 11-12	Block 116
COMP2511	T13A	LAB	25	25	Tue 14-16	Oboe ME304
COMP2041	W11A	TUT	30	30	Wed 11-12	Quad G047
COMP3331	W18A	LAB	11	25	Wed 18-20	Online
COMP2521	M11B	TUT	23	23	Mon 11-12	Quad G045
COMP1521	W16B	LAB	24	24	Wed 17-19	TablaK17G7
COMP9417	W15A	TUT	0	25	Wed 15-16	Quad 1045
COMP3511	F12A	LAB	19	19	Fri 12-14	Online
COMP6771	H18A	TUT	19	64	Thu 18-19	Online
COMP3900	W16A	LAB	20	20	Wed 16-18	BrassME305
COMP3153	T14A	TUT	5	15	Tue 14-15	Online
DPGE1003	W10A	TUT	19	25	Wed 10-11	Online
COMP9331	H16A	LAB	17	25	Thu 16-18	Online
COMP1521	M11B	TUT	24	24	Mon 11-12	Webst 252
COMP9417	F15A	TUT	0	25	Fri 15-16	Quad G045
COMP9313	T16A	LAB	2	30	Tue 16-18	Online
COMP1521	H11A	LAB	24	24	Thu 12-14	BongoK17G7
COMP9336	T18A	LAB	0	20	Tue 18-20	LyreK17G12
COMP2511	W18A	LAB	23	25	Wed 18-20	Oboe ME304
COMP9319	H11A	TUT	0	30	Thu 11-12	Online
COMP1531	W12B	LAB	22	24	Wed 13-15	TablaK17G7
COMP9153	W17A	TUT	0	15	Wed 17-18	Ainswth201
DPST1014	T14A	TUT	10	18	Wed 15-16:30	Block 114
COMP1521	M11B	LAB	24	24	Mon 12-14	TablaK17G7
COMP2041	T15A	TUT	29	30	Tue 15-16	Gold G03
COMP1531	M13A	TUT	24	24	Mon 13-14	Quad 1043
COMP2521	T09B	LAB	22	23	Tue 10-12	BrassME305
DPST1031	T16B	TUT	18	22	Tue 16:30-18	Online
COMP2041	W13C	LAB	19	30	Wed 14-16	Online
COMP2041	F15B	TUT	23	30	Fri 15-16	Online
DPST1031	T16A	TUT	15	18	Tue 16:30-18	Block 115
DPBS1150	M13A	TUT	8	18	Fri 10-11:30	Block 107
COMP2041	T15C	LAB	18	30	Tue 16-18	Online
COMP1511	M17A	TUT	27	27	Mon 17-18	Online
COMP2521	H09A	LAB	23	23	Thu 10-12	StringsME3
COMP1521	H15A	LAB	24	24	Thu 16-18	Oboe ME304
DPST1051	M12A	TUT	12	18	Tue 11-12	Block 116
COMP2511	H13A	LAB	25	25	Thu 14-16	StringsME3
DPBS1110	W13A	TUT	21	22	Wed 13:30-15	Online
COMP9044	F09A	TUT	2	30	Fri 09-10	Online
COMP1010	M15B	TUT	0	18	Mon 15-16	Online
DPBS1100	T12B	TUT	7	20	Thu 13:30-15	Online
DPST1022	W16A	TUT	3	18	Wed 16-17	Block 115
COMP2511	T15A	LAB	25	25	Tue 16-18	FluteME303
COMP9900	H12P	LAB	20	20	Thu 12-14	Online
DPBS1140	H10A	TUT	21	22	Thu 10-11:30	Online
COMP3900	H16A	LAB	20	20	Thu 16-18	Online
COMP2521	W15B	TUT	23	23	Wed 15-16	BUS 114
COMP9414	T15A	TUT	0	24	Tue 15-16	Gold G05
COMP6771	W16A	TUT	53	64	Wed 16-17	ColomboThB
DPST1013	W12A	TUT	14	18	Wed 12-13:30	Block 115
DPBS1170	W13A	TUT	20	22	Wed 13-14:30	Online
COMP2041	T09A	LAB	26	30	Tue 10-12	Online
DPST1023	T16A	TUT	1	18	Fri 13-14	Online
COMP9331	W16A	LAB	4	25	Wed 16-18	Oboe ME304
COMP2511	F12A	LAB	23	25	Fri 13-15	FluteME303
DPGE1002	F15A	TUT	11	18	Fri 15:30-17:30	Block 114
COMP2521	M17A	TUT	23	23	Mon 17-18	Online
COMP1521	T14A	TUT	24	24	Tue 14-15	Webst 302
COMP9044	T11A	LAB	0	30	Tue 12-14	BrassME305
COMP1531	H17B	TUT	24	24	Thu 17-18	Quad 1047
DPBS1140	T12A	TUT	21	25	Wed 12:30-14	Online
COMP9044	T15B	TUT	3	30	Tue 15-16	Quad G031
COMP1511	T17B	TUT	24	24	Tue 17-18	Gold G02
COMP6452	W15A	TUT	7	50	Wed 15-17	Online
COMP2511	H11A	TUT	24	25	Thu 11-12	Webst 302
COMP1511	H17C	LAB	17	27	Thu 18-20	Online
DPBS1190	H14A	TUT	22	22	Thu 14-15:30	Online
COMP2041	W15B	LAB	27	30	Wed 16-18	StringsME3
DPGE1001	M16E	TUT	12	18	Mon 16-18	Online
COMP9331	M14A	LAB	10	25	Mon 14-16	Online
COMP9312	W11A	TUT	6	20	Wed 11:30-13	Quad G045
COMP2041	T17A	LAB	20	30	Tue 18-20	BrassME305
COMP1531	W14B	TUT	24	24	Wed 14-15	ElecEngG04
COMP9900	T16P	LAB	20	20	Tue 16-18	Online
COMP1521	T18C	TUT	24	24	Tue 18-19	Online
COMP6843	H10A	TUT	0	10	Thu 10-12	CybSK17G11
DPBS1120	W14A	TUT	9	18	Wed 14-17	Block 117
COMP6452	T18A	TUT	15	50	Tue 18-20	Online
COMP9414	H18A	TUT	24	24	Thu 18-19	Online
COMP2521	W15A	LAB	23	23	Wed 16-18	KoraME307
DPGE1001	M16B	TUT	20	25	Mon 16-18	Online
COMP1511	F11A	LAB	24	24	Fri 12-14	KoraME307
COMP6447	T14A	LAB	1	10	Tue 14-16	Quad G042
COMP2521	F14B	LAB	23	23	Fri 15-17	FluteME303
COMP6843	F16A	TUT	0	20	Fri 16-18	CybSK17G11
COMP9313	H16A	LAB	18	30	Thu 16-18	Online
COMP1531	W17A	TUT	23	24	Wed 17-18	Gold G06
COMP2041	T09A	TUT	26	30	Tue 09-10	Online
COMP1511	F09B	TUT	25	25	Fri 09-10	Quad G054
COMP2521	M13A	LAB	23	23	Mon 14-16	BongoK17G7
DPBS1170	M10A	TUT	17	22	Mon 10-11:30	Online
COMP9336	T14A	LAB	2	20	Tue 14-16	LyreK17G12
COMP1911	T16A	TUT	26	25	Tue 16-17	Online
COMP2511	F12A	TUT	23	25	Fri 12-13	Quad G032
COMP3331	M16A	LAB	5	25	Mon 16-18	Online
COMP1531	H15C	LAB	24	24	Thu 16-18	Online
COMP2511	H17B	TUT	25	25	Thu 17-18	Online
DPST1051	M11A	TUT	24	30	Fri 12-13	Online
DPST1092	W14B	LAB	5	30	Wed 14-16	Online
COMP1511	T13B	LAB	25	25	Tue 14-16	SitarME306
DPST1013	W15B	TUT	12	18	Thu 15:30-17	Online
COMP9336	M18A	LAB	0	20	Mon 18-20	Online
COMP9313	W14A	LAB	15	30	Wed 14-16	Webst 256
COMP6443	F14A	TUT	0	20	Fri 14-16	CybSK17G11
COMP1511	M13A	TUT	25	25	Mon 13-14	Quad G026
DPST1024	W15A	TUT	2	18	Wed 15-16	Online
DPBS1190	H14A	TUT	22	22	Fri 14-15:30	Online
COMP1511	W17A	LAB	24	24	Wed 18-20	FluteME303
COMP1511	F15B	LAB	24	24	Fri 16-18	KoraME307
COMP9311	W12A	TLB	19	20	Wed 12-14	Online
DPBS1120	W10B	TUT	20	22	Wed 10-13	Online
DPBS1180	W15A	TUT	21	22	Fri 12-13:30	Online
COMP9311	M16B	TLB	0	20	Mon 16-18	Online
DPBS1150	M13B	TUT	19	22	Mon 13-14:30	Online
DPST1014	W10C	TUT	16	20	Wed 10-11:30	Online
COMP1511	W17B	TUT	26	27	Wed 17-18	Online
DPST1052	H11A	TUT	13	18	Fri 10-11	Online
DPBS1120	F14A	TUT	22	22	Fri 14-17	Online
DPBS1190	W15A	TUT	20	22	Wed 15:30-17	Online
COMP2511	W15C	LAB	11	10	Wed 16-18	Online
DPBS1180	M10A	TUT	23	23	Thu 10-11:30	Online
COMP2511	M13A	TUT	23	25	Mon 13-14	Ainswth201
COMP2521	F14A	TUT	23	23	Fri 14-15	Gold G07
COMP1911	M13B	TUT	0	25	Mon 13-14	Quad G027
COMP9417	H17A	TUT	14	25	Thu 17-18	Online
COMP3153	W17A	TUT	0	15	Wed 17-18	Ainswth201
COMP1521	W09B	TUT	24	24	Wed 09-10	Quad 1046
COMP9417	W11A	TUT	21	25	Wed 11-12	Quad G044
COMP1531	F11A	TUT	24	24	Fri 11-12	Quad G032
COMP4336	T16A	LAB	1	20	Tue 16-18	LyreK17G12
COMP1521	H09B	TUT	23	24	Thu 09-10	BUS 114
COMP1531	H17A	LAB	20	24	Thu 18-20	BongoK17G7
COMP3331	H14A	LAB	19	25	Thu 14-16	Oboe ME304
COMP6447	T16A	LAB	3	10	Tue 16-18	Quad G042
COMP1521	M17A	TUT	24	24	Mon 17-18	Online
COMP1531	F15B	TUT	24	24	Fri 15-16	Online
COMP1531	H15B	LAB	24	24	Thu 16-18	TablaK17G7
COMP1531	W15A	LAB	24	24	Wed 16-18	Online
COMP9044	W13C	TUT	10	30	Wed 13-14	Online
DPBS1150	T13B	TUT	19	22	Tue 13-14:30	Online
COMP9044	W15C	LAB	15	30	Wed 16-18	Online
COMP2041	W13A	LAB	28	30	Wed 14-16	BrassME305
COMP2511	W15A	TUT	21	25	Wed 15-16	AinswthG01
COMP1531	W12A	LAB	24	24	Wed 13-15	BongoK17G7
COMP1521	T14B	LAB	24	24	Tue 15-17	TablaK17G7
COMP9417	T17A	TUT	18	25	Tue 17-18	Online
COMP1511	H15C	LAB	27	27	Thu 16-18	Online
DPGE1002	F12A	TUT	16	20	Fri 12-14	Online
COMP1911	H11A	LAB	22	25	Thu 12-14	BrassME305
COMP6443	H16A	TUT	1	14	Thu 16-18	CybSK17G11
DPST1072	W10A	TUT	3	18	Wed 10:30-12	Block 122
DPBS1190	T10A	TUT	14	19	Fri 10-11:30	Block 124
COMP6443	H18A	TUT	2	14	Thu 18-20	Online
DPST1024	W16A	TUT	2	18	Fri 10-11	Block 113
DPGE1001	T12A	TUT	8	18	Thu 13-15	Block 116
BINF9010	M16A	LAB	5	20	Mon 16-18	Online
COMP3331	T18A	LAB	9	25	Tue 18-20	Oboe ME304
COMP1511	M17B	LAB	25	25	Mon 18-20	SitarME306
DPGE1003	W16A	TUT	18	25	Wed 16-17	Online
DPBS1100	W15A	TUT	18	22	Wed 15:30-17	Online
COMP9900	T12P	LAB	20	20	Tue 12-14	Online
COMP3900	W18A	LAB	18	20	Wed 18-20	Online
COMP9417	W12A	TUT	19	25	Wed 12-13	Quad G044
COMP9044	W11A	LAB	0	30	Wed 12-14	BrassME305
COMP9044	M15A	LAB	5	30	Mon 16-18	StringsME3
COMP1531	W15A	TUT	24	24	Wed 15-16	Online
DPGE1001	M16C	TUT	13	18	Tue 14-16	Block 116
COMP1531	W12A	TUT	24	24	Wed 12-13	BUS 114
COMP2041	W13B	LAB	19	30	Wed 14-16	Online
COMP2511	H15B	TUT	24	25	Thu 15-16	Online
COMP3511	F10A	LAB	19	19	Fri 10-12	CHIK17G13
COMP1010	H14A	TUT	18	18	Thu 14-15	Online
COMP9331	T16A	LAB	6	25	Tue 16-18	Oboe ME304
COMP9311	T19A	TLB	4	20	Tue 19-21	Online
COMP9044	T13A	TUT	5	30	Tue 13-14	Quad G032
COMP1911	F09A	LAB	20	25	Fri 10-12	BrassME305
COMP9312	H15A	TUT	8	23	Thu 15:30-17	Online
COMP2041	W13B	TUT	19	30	Wed 13-14	Online
COMP9414	H11A	TUT	13	24	Thu 11-12	Quad G054
COMP9900	T10P	LAB	0	20	Tue 10-12	LyreK17G12
COMP9153	H15A	TUT	1	15	Thu 15-16	Quad G042
DPBS1140	W14A	TUT	7	18	Fri 13:30-15	Block 105
COMP9044	F13A	TUT	5	30	Fri 13-14	Online
COMP9312	H15A	TUT	12	24	Thu 15:30-17	Online
COMP9417	F11A	TUT	14	25	Fri 11-12	Quad G045
DPST1022	W16A	TUT	3	18	Fri 10-11	Block 113
DPST1021	T16A	TUT	21	25	Tue 16-17	Online
COMP2041	T15C	TUT	18	30	Tue 15-16	Online
COMP9331	F13A	LAB	14	25	Fri 13-15	Online
COMP1531	T14A	TUT	23	24	Tue 14-15	Online
DPST1024	M15A	LAB	4	18	Mon 15-17	OMB 112
COMP9044	W17A	LAB	1	30	Wed 18-20	BrassME305
DPST1061	M14A	TUT	16	20	Fri 12-13	Online
COMP1521	W09B	LAB	24	24	Wed 10-12	TablaK17G7
COMP9417	F14A	TUT	0	25	Fri 14-15	Quad G045
COMP1010	W11A	TUT	6	18	Wed 11-12	Online
